epoch,train_loss,val_main_loss,mean_dice,miou,learning_rate,background_iou,building_iou,road_iou,water_iou,barren_iou,forest_iou,agricultural_iou,background_dice,building_dice,road_dice,water_dice,barren_dice,forest_dice,agricultural_dice
8,2.494259041831607,1.8896277294393211,0.6178994737650721,0.45348123454380923,0.002045495563355291,0.4934266517026489,0.5310765954545807,0.4725692189180193,0.5792038863466086,0.2694336005681691,0.38912391167002525,0.43953477714661254,0.6607979724214716,0.6937296240191075,0.64182954912672,0.7335390842870344,0.4244942003230053,0.5602436303932236,0.6106622557849426
16,2.3143843248723046,1.8742681201022853,0.6244951980806965,0.4621519683525078,0.0015791784484918026,0.5072142201262642,0.564268085775952,0.4698689929967801,0.6089292158447914,0.2604391502655601,0.4172180635395269,0.4071260499186802,0.6730486129354236,0.721446778729169,0.6393345192469263,0.7569372348367288,0.41325144527712987,0.588784569253256,0.5786632262862429
24,2.2042613629783903,1.7310836375866772,0.6502697251948383,0.48673445612346994,0.0010967410226342387,0.5300868907267048,0.605446271938943,0.5075436848824448,0.526255800079848,0.32613465813905296,0.4121493903686955,0.49952449672860055,0.6928846903262382,0.7542404657462979,0.6733386103130033,0.6896036693879443,0.49185752915426156,0.5837192483736982,0.6662438630624248
32,2.145379888491025,1.76795925856208,0.6287417749538656,0.46715768264455404,0.0005883581344887591,0.515881789652433,0.5982693432902877,0.5092102074988141,0.49878058875708187,0.23276583923499294,0.41959836457013194,0.4955976455081366,0.6806359086492045,0.7486464603752664,0.6748035561497011,0.6655818636812126,0.3776318775663649,0.5911508142617372,0.6627419439935731
40,2.0852526197357784,1.795697466601434,0.6381776300819538,0.4764589784475014,2.5582480008084336e-06,0.525938899412117,0.6013655372266753,0.5112291989269292,0.5341667138252575,0.25763263438579065,0.41518881799389284,0.48969104736184726,0.689331531707777,0.7510659162406481,0.6765740091442584,0.6963607136194188,0.40971047878638206,0.5867610211652825,0.6574397399099102
41,2.180847113331159,1.795865305602872,0.6381809247102189,0.4764585640736871,0.0,0.525873803175728,0.6013530202678931,0.5112056066083481,0.5342610205527968,0.25770564010805075,0.4151801178234374,0.48963073997955553,0.6892756164779185,0.7510561539607197,0.6765533483635822,0.6964408446749193,0.40980278992135394,0.58675233292846,0.6573853866445795
